time,month,latitude,longitude,sst
2015-10,Oct-15,2.075,-157.275,29.393206
2015-10,Oct-15,2.075,-157.225,29.368387
2015-10,Oct-15,2.075,-157.175,29.339346
2015-10,Oct-15,2.075,-157.125,29.416065
2015-10,Oct-15,2.075,-157.075,29.445425
2015-10,Oct-15,2.125,-157.725,29.31841
2015-10,Oct-15,2.125,-157.675,29.296373
2015-10,Oct-15,2.125,-157.625,29.283112
2015-10,Oct-15,2.125,-157.575,29.373276
2015-10,Oct-15,2.125,-157.525,29.280317
2015-10,Oct-15,2.125,-157.475,29.30269
2015-10,Oct-15,2.125,-157.425,29.295023
2015-10,Oct-15,2.125,-157.375,29.396433
2015-10,Oct-15,2.125,-157.325,29.3127
2015-10,Oct-15,2.125,-157.275,29.39519
2015-10,Oct-15,2.125,-157.225,29.362698
2015-10,Oct-15,2.125,-157.175,29.328121
2015-10,Oct-15,2.125,-157.125,29.426529
2015-10,Oct-15,2.125,-157.075,29.46372
2015-10,Oct-15,2.175,-157.725,29.33611
2015-10,Oct-15,2.175,-157.675,29.320013
2015-10,Oct-15,2.175,-157.625,29.384825
2015-10,Oct-15,2.175,-157.575,29.321888
2015-10,Oct-15,2.175,-157.525,29.242056
2015-10,Oct-15,2.175,-157.475,29.26011
2015-10,Oct-15,2.175,-157.425,29.364674
2015-10,Oct-15,2.175,-157.375,29.29414
2015-10,Oct-15,2.175,-157.325,29.405903
2015-10,Oct-15,2.175,-157.275,29.435322
2015-10,Oct-15,2.175,-157.225,29.419853
2015-10,Oct-15,2.175,-157.175,29.38297
2015-10,Oct-15,2.175,-157.125,29.363535
2015-10,Oct-15,2.175,-157.075,29.325397
2015-11,Nov-15,1.525,-157.725,29.963148
2015-11,Nov-15,1.525,-157.675,29.95012
2015-11,Nov-15,1.525,-157.625,29.818264
2015-11,Nov-15,1.525,-157.575,29.87124
2015-11,Nov-15,1.525,-157.525,29.979147
2015-11,Nov-15,1.525,-157.475,29.988047
2015-11,Nov-15,1.525,-157.425,30.02943
2015-11,Nov-15,1.525,-157.375,30.027033
2015-11,Nov-15,1.525,-157.325,29.96979
2015-11,Nov-15,1.525,-157.275,29.904757
2015-11,Nov-15,1.525,-157.225,29.919937
2015-11,Nov-15,1.525,-157.175,29.902576
2015-11,Nov-15,1.525,-157.125,29.889507
2015-11,Nov-15,1.525,-157.075,29.928473
2015-11,Nov-15,1.575,-157.725,29.97912
2015-11,Nov-15,1.575,-157.675,29.950338
2015-11,Nov-15,1.575,-157.625,29.920673
2015-11,Nov-15,1.575,-157.575,29.948227
2015-11,Nov-15,1.575,-157.525,29.923296
2015-11,Nov-15,1.575,-157.475,29.89775
2015-11,Nov-15,1.575,-157.425,29.932222
2015-11,Nov-15,1.575,-157.375,29.929953
2015-11,Nov-15,1.575,-157.325,29.885853
2015-11,Nov-15,1.575,-157.275,29.856756
2015-11,Nov-15,1.575,-157.225,29.8548
2015-11,Nov-15,1.575,-157.175,29.834066
2015-11,Nov-15,1.575,-157.125,29.901735
2015-11,Nov-15,1.575,-157.075,29.933277
2015-11,Nov-15,1.625,-157.725,29.931932
2015-11,Nov-15,1.625,-157.675,29.936367
2015-11,Nov-15,1.625,-157.625,29.902998
2015-11,Nov-15,1.625,-157.575,29.920563
2015-11,Nov-15,1.625,-157.525,29.965706
2015-11,Nov-15,1.625,-157.475,29.907236
2015-11,Nov-15,1.625,-157.425,29.88848
2015-11,Nov-15,1.625,-157.375,29.906872
2015-11,Nov-15,1.625,-157.325,29.874346
2015-11,Nov-15,1.625,-157.275,29.816845
2015-11,Nov-15,1.625,-157.225,29.839252
2015-11,Nov-15,1.625,-157.175,29.831991
2015-11,Nov-15,1.625,-157.125,29.859623
2015-11,Nov-15,1.625,-157.075,29.866919
2015-11,Nov-15,1.675,-157.725,29.90891
2015-11,Nov-15,1.675,-157.675,29.911995
2015-11,Nov-15,1.675,-157.625,29.891497
2015-11,Nov-15,1.675,-157.575,29.92926
2015-11,Nov-15,1.675,-157.525,29.953514
2015-11,Nov-15,1.675,-157.475,29.910313
2015-11,Nov-15,1.675,-157.425,29.915337
2015-11,Nov-15,1.675,-157.375,29.904757
2015-11,Nov-15,1.675,-157.325,29.883673
2015-11,Nov-15,1.675,-157.275,29.789715
2015-11,Nov-15,1.675,-157.225,29.825897
2015-11,Nov-15,1.675,-157.175,29.695997
2015-11,Nov-15,1.675,-157.125,29.802343
2015-11,Nov-15,1.675,-157.075,29.790646
2015-11,Nov-15,1.725,-157.725,29.944334
2015-11,Nov-15,1.725,-157.675,29.900723
2015-11,Nov-15,1.725,-157.625,29.88056
2015-11,Nov-15,1.725,-157.575,29.901844
2015-11,Nov-15,1.725,-157.525,29.947876
2015-11,Nov-15,1.725,-157.475,29.885918
2015-11,Nov-15,1.725,-157.425,29.934782
2015-11,Nov-15,1.725,-157.375,29.992954
2015-11,Nov-15,1.725,-157.325,29.923973
2015-11,Nov-15,1.725,-157.275,29.60351
2015-11,Nov-15,1.725,-157.125,29.780443
2015-11,Nov-15,1.725,-157.075,29.776325
2015-11,Nov-15,1.775,-157.725,29.93417
2015-11,Nov-15,1.775,-157.675,29.903713
2015-11,Nov-15,1.775,-157.625,29.870544
2015-11,Nov-15,1.775,-157.575,29.877935
2015-11,Nov-15,1.775,-157.525,29.862099
2015-11,Nov-15,1.775,-157.475,29.688076
2015-11,Nov-15,1.775,-157.175,29.817793
2015-11,Nov-15,1.775,-157.125,29.799156
2015-11,Nov-15,1.775,-157.075,29.813412
2015-11,Nov-15,1.825,-157.725,29.929869
2015-11,Nov-15,1.825,-157.675,29.862288
2015-11,Nov-15,1.825,-157.625,29.846853
2015-11,Nov-15,1.825,-157.575,29.839275
2015-11,Nov-15,1.825,-157.525,29.617468
2015-11,Nov-15,1.825,-157.275,29.897959
2015-11,Nov-15,1.825,-157.225,29.8075
2015-11,Nov-15,1.825,-157.175,29.771605
2015-11,Nov-15,1.825,-157.125,29.820354
2015-11,Nov-15,1.825,-157.075,29.834974
2015-11,Nov-15,1.875,-157.725,29.915972
2015-11,Nov-15,1.875,-157.675,29.9077
2015-11,Nov-15,1.875,-157.625,29.853277
2015-11,Nov-15,1.875,-157.575,29.790268
2015-11,Nov-15,1.875,-157.325,29.862429
2015-11,Nov-15,1.875,-157.275,29.925545
2015-11,Nov-15,1.875,-157.225,29.833115
2015-11,Nov-15,1.875,-157.175,29.79901
2015-11,Nov-15,1.875,-157.125,29.82315
2015-11,Nov-15,1.875,-157.075,29.822514
2015-11,Nov-15,1.925,-157.725,29.870157
2015-11,Nov-15,1.925,-157.675,29.867792
2015-11,Nov-15,1.925,-157.625,29.880697
2015-11,Nov-15,1.925,-157.575,29.874445
2015-11,Nov-15,1.925,-157.525,29.877735
2015-11,Nov-15,1.925,-157.475,29.889809
2015-11,Nov-15,1.925,-157.425,29.901712
2015-11,Nov-15,1.925,-157.325,29.913965
2015-11,Nov-15,1.925,-157.275,29.852371
2015-11,Nov-15,1.925,-157.225,29.838388
2015-11,Nov-15,1.925,-157.175,29.836206
2015-11,Nov-15,1.925,-157.125,29.832205
2015-11,Nov-15,1.925,-157.075,29.819836
2015-11,Nov-15,1.975,-157.725,29.873474
2015-11,Nov-15,1.975,-157.675,29.840166
2015-11,Nov-15,1.975,-157.625,29.904305
2015-11,Nov-15,1.975,-157.575,29.916777
2015-11,Nov-15,1.975,-157.525,29.7872
2015-11,Nov-15,1.975,-157.475,29.5617
2015-11,Nov-15,1.975,-157.425,29.854935
2015-11,Nov-15,1.975,-157.275,29.748465
2015-11,Nov-15,1.975,-157.225,29.823833
2015-11,Nov-15,1.975,-157.175,29.853422
2015-11,Nov-15,1.975,-157.125,29.853426
2015-11,Nov-15,1.975,-157.075,29.778753
2015-11,Nov-15,2.025,-157.725,29.846882
2015-11,Nov-15,2.025,-157.675,29.832212
2015-11,Nov-15,2.025,-157.625,29.901295
2015-11,Nov-15,2.025,-157.575,29.86529
2015-11,Nov-15,2.025,-157.525,29.741426
2015-11,Nov-15,2.025,-157.475,29.250765
2015-11,Nov-15,2.025,-157.375,29.847183
2015-11,Nov-15,2.025,-157.325,29.814333
2015-11,Nov-15,2.025,-157.275,29.829786
2015-11,Nov-15,2.025,-157.225,29.849148
2015-11,Nov-15,2.025,-157.175,29.79921
2015-11,Nov-15,2.025,-157.125,29.85277
2015-11,Nov-15,2.025,-157.075,29.803068
2015-11,Nov-15,2.075,-157.725,29.904701
2015-11,Nov-15,2.075,-157.675,29.876385
2015-11,Nov-15,2.075,-157.625,29.87583
2015-11,Nov-15,2.075,-157.575,29.807081
2015-11,Nov-15,2.075,-157.525,29.752771
2015-11,Nov-15,2.075,-157.475,29.80812
2015-11,Nov-15,2.075,-157.425,29.846762
2015-11,Nov-15,2.075,-157.375,29.844564
2015-11,Nov-15,2.075,-157.325,29.811878
2015-11,Nov-15,2.075,-157.275,29.883823
2015-11,Nov-15,2.075,-157.225,29.837597
2015-11,Nov-15,2.075,-157.175,29.857077
2015-11,Nov-15,2.075,-157.125,29.811964
2015-11,Nov-15,2.075,-157.075,29.884315
2015-11,Nov-15,2.125,-157.725,29.912968
2015-11,Nov-15,2.125,-157.675,29.880386
2015-11,Nov-15,2.125,-157.625,29.833677
2015-11,Nov-15,2.125,-157.575,29.7929
2015-11,Nov-15,2.125,-157.525,29.782585
2015-11,Nov-15,2.125,-157.475,29.80635
2015-11,Nov-15,2.125,-157.425,29.780216
2015-11,Nov-15,2.125,-157.375,29.82162
2015-11,Nov-15,2.125,-157.325,29.81686
2015-11,Nov-15,2.125,-157.275,29.913439
2015-11,Nov-15,2.125,-157.225,29.838163
2015-11,Nov-15,2.125,-157.175,29.864025
2015-11,Nov-15,2.125,-157.125,29.823334
2015-11,Nov-15,2.125,-157.075,29.811892
2015-11,Nov-15,2.175,-157.725,29.962364
2015-11,Nov-15,2.175,-157.675,29.905626
2015-11,Nov-15,2.175,-157.625,29.84731
2015-11,Nov-15,2.175,-157.575,29.871859
2015-11,Nov-15,2.175,-157.525,29.833668
2015-11,Nov-15,2.175,-157.475,29.82654
2015-11,Nov-15,2.175,-157.425,29.752836
2015-11,Nov-15,2.175,-157.375,29.779772
2015-11,Nov-15,2.175,-157.325,29.85249
2015-11,Nov-15,2.175,-157.275,29.893026
2015-11,Nov-15,2.175,-157.225,29.867437
2015-11,Nov-15,2.175,-157.175,29.855904
2015-11,Nov-15,2.175,-157.125,29.858934
2015-11,Nov-15,2.175,-157.075,29.818695
2015-12,Dec-15,1.525,-157.725,29.662323
2015-12,Dec-15,1.525,-157.675,29.644756
2015-12,Dec-15,1.525,-157.625,29.648119
2015-12,Dec-15,1.525,-157.575,29.601015
2015-12,Dec-15,1.525,-157.525,29.677729
2015-12,Dec-15,1.525,-157.475,29.538086
2015-12,Dec-15,1.525,-157.425,29.587025
2015-12,Dec-15,1.525,-157.375,29.5872
2015-12,Dec-15,1.525,-157.325,29.58271
2015-12,Dec-15,1.525,-157.275,29.568031
2015-12,Dec-15,1.525,-157.225,29.642433
2015-12,Dec-15,1.525,-157.175,29.62028
2015-12,Dec-15,1.525,-157.125,29.546139
2015-12,Dec-15,1.525,-157.075,29.612463
2015-12,Dec-15,1.575,-157.725,29.630154
2015-12,Dec-15,1.575,-157.675,29.59146
2015-12,Dec-15,1.575,-157.625,29.655394
2015-12,Dec-15,1.575,-157.575,29.661516
2015-12,Dec-15,1.575,-157.525,29.728603
2015-12,Dec-15,1.575,-157.475,29.553022
2015-12,Dec-15,1.575,-157.425,29.560835
2015-12,Dec-15,1.575,-157.375,29.546614
2015-12,Dec-15,1.575,-157.325,29.56522
2015-12,Dec-15,1.575,-157.275,29.607502
2015-12,Dec-15,1.575,-157.225,29.568638
2015-12,Dec-15,1.575,-157.175,29.64356
2015-12,Dec-15,1.575,-157.125,29.755291
2015-12,Dec-15,1.575,-157.075,29.49464
2015-12,Dec-15,1.625,-157.725,29.582808
2015-12,Dec-15,1.625,-157.675,29.6404
2015-12,Dec-15,1.625,-157.625,29.608107
2015-12,Dec-15,1.625,-157.575,29.736721
2015-12,Dec-15,1.625,-157.525,29.594355
2015-12,Dec-15,1.625,-157.475,29.533663
2015-12,Dec-15,1.625,-157.425,29.628437
2015-12,Dec-15,1.625,-157.375,29.502419
2015-12,Dec-15,1.625,-157.325,29.508419
2015-12,Dec-15,1.625,-157.275,29.534992
2015-12,Dec-15,1.625,-157.225,29.56193
2015-12,Dec-15,1.625,-157.175,29.783424
2015-12,Dec-15,1.625,-157.125,29.789238
2015-12,Dec-15,1.625,-157.075,29.669426
2015-12,Dec-15,1.675,-157.725,29.593369
2015-12,Dec-15,1.675,-157.675,29.645002
2015-12,Dec-15,1.675,-157.625,29.598913
2015-12,Dec-15,1.675,-157.575,29.692503
2015-12,Dec-15,1.675,-157.525,29.637047
2015-12,Dec-15,1.675,-157.475,29.595797
2015-12,Dec-15,1.675,-157.425,29.666632
2015-12,Dec-15,1.675,-157.375,29.61947
2015-12,Dec-15,1.675,-157.325,29.555607
2015-12,Dec-15,1.675,-157.275,29.719793
2015-12,Dec-15,1.675,-157.225,29.579288
2015-12,Dec-15,1.675,-157.175,30.093437
2015-12,Dec-15,1.675,-157.125,29.592358
2015-12,Dec-15,1.675,-157.075,29.683346
2015-12,Dec-15,1.725,-157.725,29.67332
2015-12,Dec-15,1.725,-157.675,29.67911
2015-12,Dec-15,1.725,-157.625,29.653433
2015-12,Dec-15,1.725,-157.575,29.718866
2015-12,Dec-15,1.725,-157.525,29.73536
2015-12,Dec-15,1.725,-157.475,29.637241
2015-12,Dec-15,1.725,-157.425,29.568157
2015-12,Dec-15,1.725,-157.375,29.560476
2015-12,Dec-15,1.725,-157.325,29.759377
2015-12,Dec-15,1.725,-157.275,29.847502
2015-12,Dec-15,1.725,-157.125,29.653492
2015-12,Dec-15,1.725,-157.075,29.59911
2015-12,Dec-15,1.775,-157.725,29.588778
2015-12,Dec-15,1.775,-157.675,29.684954
2015-12,Dec-15,1.775,-157.625,29.742224
2015-12,Dec-15,1.775,-157.575,29.674623
2015-12,Dec-15,1.775,-157.525,29.660002
2015-12,Dec-15,1.775,-157.475,29.618452
2015-12,Dec-15,1.775,-157.175,29.598131
2015-12,Dec-15,1.775,-157.125,29.607979
2015-12,Dec-15,1.775,-157.075,29.784466
2015-12,Dec-15,1.825,-157.725,29.604382
2015-12,Dec-15,1.825,-157.675,29.669857
2015-12,Dec-15,1.825,-157.625,29.720371
2015-12,Dec-15,1.825,-157.575,29.687658
2015-12,Dec-15,1.825,-157.525,29.496002
2015-12,Dec-15,1.825,-157.275,29.572895
2015-12,Dec-15,1.825,-157.225,29.524523
2015-12,Dec-15,1.825,-157.175,29.548368
2015-12,Dec-15,1.825,-157.125,29.650135
2015-12,Dec-15,1.825,-157.075,29.773302
2015-12,Dec-15,1.875,-157.725,29.626783
2015-12,Dec-15,1.875,-157.675,29.640797
2015-12,Dec-15,1.875,-157.625,29.674168
2015-12,Dec-15,1.875,-157.575,29.654263
2015-12,Dec-15,1.875,-157.325,29.542461
2015-12,Dec-15,1.875,-157.275,29.607956
2015-12,Dec-15,1.875,-157.225,29.494583
2015-12,Dec-15,1.875,-157.175,29.686457
2015-12,Dec-15,1.875,-157.125,29.696638
2015-12,Dec-15,1.875,-157.075,29.725805
2015-12,Dec-15,1.925,-157.725,29.581978
2015-12,Dec-15,1.925,-157.675,29.554268
2015-12,Dec-15,1.925,-157.625,29.626112
2015-12,Dec-15,1.925,-157.575,29.545023
2015-12,Dec-15,1.925,-157.525,29.742697
2015-12,Dec-15,1.925,-157.475,29.621025
2015-12,Dec-15,1.925,-157.425,29.357145
2015-12,Dec-15,1.925,-157.325,30.471369
2015-12,Dec-15,1.925,-157.275,29.83026
2015-12,Dec-15,1.925,-157.225,29.560759
2015-12,Dec-15,1.925,-157.175,29.597204
2015-12,Dec-15,1.925,-157.125,29.625132
2015-12,Dec-15,1.925,-157.075,29.644297
2015-12,Dec-15,1.975,-157.725,29.619734
2015-12,Dec-15,1.975,-157.675,29.614779
2015-12,Dec-15,1.975,-157.625,29.63983
2015-12,Dec-15,1.975,-157.575,29.629091
2015-12,Dec-15,1.975,-157.525,29.675001
2015-12,Dec-15,1.975,-157.475,29.574646
2015-12,Dec-15,1.975,-157.425,29.351788
2015-12,Dec-15,1.975,-157.275,29.716282
2015-12,Dec-15,1.975,-157.225,29.510391
2015-12,Dec-15,1.975,-157.175,29.655071
2015-12,Dec-15,1.975,-157.125,29.643194
2015-12,Dec-15,1.975,-157.075,29.648043
2015-12,Dec-15,2.025,-157.725,29.712814
2015-12,Dec-15,2.025,-157.675,29.53091
2015-12,Dec-15,2.025,-157.625,29.588217
2015-12,Dec-15,2.025,-157.575,29.627224
2015-12,Dec-15,2.025,-157.525,29.62649
2015-12,Dec-15,2.025,-157.475,29.185717
2015-12,Dec-15,2.025,-157.375,29.498463
2015-12,Dec-15,2.025,-157.325,29.55528
2015-12,Dec-15,2.025,-157.275,29.532206
2015-12,Dec-15,2.025,-157.225,29.518017
2015-12,Dec-15,2.025,-157.175,29.67283
2015-12,Dec-15,2.025,-157.125,29.635311
2015-12,Dec-15,2.025,-157.075,29.579245
2015-12,Dec-15,2.075,-157.725,29.520082
2015-12,Dec-15,2.075,-157.675,29.64424
2015-12,Dec-15,2.075,-157.625,29.589561
2015-12,Dec-15,2.075,-157.575,29.566376
2015-12,Dec-15,2.075,-157.525,29.57804
2015-12,Dec-15,2.075,-157.475,29.46773
2015-12,Dec-15,2.075,-157.425,29.372677
2015-12,Dec-15,2.075,-157.375,29.548939
2015-12,Dec-15,2.075,-157.325,29.612127
2015-12,Dec-15,2.075,-157.275,29.64394
2015-12,Dec-15,2.075,-157.225,29.665989
2015-12,Dec-15,2.075,-157.175,29.536669
2015-12,Dec-15,2.075,-157.125,29.558344
2015-12,Dec-15,2.075,-157.075,29.592894
2015-12,Dec-15,2.125,-157.725,29.507612
2015-12,Dec-15,2.125,-157.675,29.674564
2015-12,Dec-15,2.125,-157.625,29.598927
2015-12,Dec-15,2.125,-157.575,29.431807
2015-12,Dec-15,2.125,-157.525,29.675678
2015-12,Dec-15,2.125,-157.475,29.502893
2015-12,Dec-15,2.125,-157.425,29.617918
2015-12,Dec-15,2.125,-157.375,29.485838
2015-12,Dec-15,2.125,-157.325,29.638992
2015-12,Dec-15,2.125,-157.275,29.701544
2015-12,Dec-15,2.125,-157.225,29.670313
2015-12,Dec-15,2.125,-157.175,29.589775
2015-12,Dec-15,2.125,-157.125,29.568645
2015-12,Dec-15,2.125,-157.075,29.684258
2015-12,Dec-15,2.175,-157.725,29.496353
2015-12,Dec-15,2.175,-157.675,29.704748
2015-12,Dec-15,2.175,-157.625,29.44515
2015-12,Dec-15,2.175,-157.575,29.66886
2015-12,Dec-15,2.175,-157.525,29.673359
2015-12,Dec-15,2.175,-157.475,29.530275
2015-12,Dec-15,2.175,-157.425,29.64594
2015-12,Dec-15,2.175,-157.375,29.66402
2015-12,Dec-15,2.175,-157.325,29.545902
2015-12,Dec-15,2.175,-157.275,29.744366
2015-12,Dec-15,2.175,-157.225,29.600447
2015-12,Dec-15,2.175,-157.175,29.660904
2015-12,Dec-15,2.175,-157.125,29.638521
2015-12,Dec-15,2.175,-157.075,29.65813
2016-01,Jan-16,1.525,-157.725,29.171568
2016-01,Jan-16,1.525,-157.675,29.167027
2016-01,Jan-16,1.525,-157.625,29.156908
2016-01,Jan-16,1.525,-157.575,29.14557
2016-01,Jan-16,1.525,-157.525,29.27565
2016-01,Jan-16,1.525,-157.475,29.313124
2016-01,Jan-16,1.525,-157.425,29.138193
2016-01,Jan-16,1.525,-157.375,29.25093
2016-01,Jan-16,1.525,-157.325,29.201197
2016-01,Jan-16,1.525,-157.275,29.188843
2016-01,Jan-16,1.525,-157.225,29.1633
2016-01,Jan-16,1.525,-157.175,29.141893
2016-01,Jan-16,1.525,-157.125,29.067335
2016-01,Jan-16,1.525,-157.075,29.205704
2016-01,Jan-16,1.575,-157.725,29.151226
2016-01,Jan-16,1.575,-157.675,29.143234
2016-01,Jan-16,1.575,-157.625,29.20605
2016-01,Jan-16,1.575,-157.575,29.134834
2016-01,Jan-16,1.575,-157.525,29.251837
2016-01,Jan-16,1.575,-157.475,29.318832
2016-01,Jan-16,1.575,-157.425,29.22321
2016-01,Jan-16,1.575,-157.375,29.280348
2016-01,Jan-16,1.575,-157.325,29.252987
2016-01,Jan-16,1.575,-157.275,29.101982
2016-01,Jan-16,1.575,-157.225,29.100983
2016-01,Jan-16,1.575,-157.175,29.111357
2016-01,Jan-16,1.575,-157.125,29.036148
2016-01,Jan-16,1.575,-157.075,29.131897
2016-01,Jan-16,1.625,-157.725,29.18021
2016-01,Jan-16,1.625,-157.675,29.099585
2016-01,Jan-16,1.625,-157.625,29.158932
2016-01,Jan-16,1.625,-157.575,29.207254
2016-01,Jan-16,1.625,-157.525,29.245935
2016-01,Jan-16,1.625,-157.475,29.175678
2016-01,Jan-16,1.625,-157.425,29.217041
2016-01,Jan-16,1.625,-157.375,29.30249
2016-01,Jan-16,1.625,-157.325,29.244724
2016-01,Jan-16,1.625,-157.275,29.17558
2016-01,Jan-16,1.625,-157.225,29.159172
2016-01,Jan-16,1.625,-157.175,29.080559
2016-01,Jan-16,1.625,-157.125,29.074108
2016-01,Jan-16,1.625,-157.075,29.051659
2016-01,Jan-16,1.675,-157.725,29.143436
2016-01,Jan-16,1.675,-157.675,29.131723
2016-01,Jan-16,1.675,-157.625,29.123356
2016-01,Jan-16,1.675,-157.575,29.187616
2016-01,Jan-16,1.675,-157.525,29.233551
2016-01,Jan-16,1.675,-157.475,29.129045
2016-01,Jan-16,1.675,-157.425,29.278513
2016-01,Jan-16,1.675,-157.375,29.263239
2016-01,Jan-16,1.675,-157.325,29.20271
2016-01,Jan-16,1.675,-157.275,29.013336
2016-01,Jan-16,1.675,-157.225,29.133543
2016-01,Jan-16,1.675,-157.175,29.102085
2016-01,Jan-16,1.675,-157.125,28.931705
2016-01,Jan-16,1.675,-157.075,28.95735
2016-01,Jan-16,1.725,-157.725,29.181232
2016-01,Jan-16,1.725,-157.675,29.106073
2016-01,Jan-16,1.725,-157.625,29.127644
2016-01,Jan-16,1.725,-157.575,29.153212
2016-01,Jan-16,1.725,-157.525,29.15625
2016-01,Jan-16,1.725,-157.475,29.177729
2016-01,Jan-16,1.725,-157.425,29.128796
2016-01,Jan-16,1.725,-157.375,29.12357
2016-01,Jan-16,1.725,-157.325,28.813128
2016-01,Jan-16,1.725,-157.275,28.845001
2016-01,Jan-16,1.725,-157.125,28.907389
2016-01,Jan-16,1.725,-157.075,28.959982
2016-01,Jan-16,1.775,-157.725,29.161697
2016-01,Jan-16,1.775,-157.675,29.227478
2016-01,Jan-16,1.775,-157.625,29.220984
2016-01,Jan-16,1.775,-157.575,29.154339
2016-01,Jan-16,1.775,-157.525,29.083271
2016-01,Jan-16,1.775,-157.475,28.868391
2016-01,Jan-16,1.775,-157.175,28.992756
2016-01,Jan-16,1.775,-157.125,28.95153
2016-01,Jan-16,1.775,-157.075,28.892376
2016-01,Jan-16,1.825,-157.725,29.15904
2016-01,Jan-16,1.825,-157.675,29.16471
2016-01,Jan-16,1.825,-157.625,29.121572
2016-01,Jan-16,1.825,-157.575,29.039948
2016-01,Jan-16,1.825,-157.525,29.065002
2016-01,Jan-16,1.825,-157.275,28.949963
2016-01,Jan-16,1.825,-157.225,28.951239
2016-01,Jan-16,1.825,-157.175,28.980919
2016-01,Jan-16,1.825,-157.125,28.875042
2016-01,Jan-16,1.825,-157.075,28.9403
2016-01,Jan-16,1.875,-157.725,29.15208
2016-01,Jan-16,1.875,-157.675,29.252264
2016-01,Jan-16,1.875,-157.625,29.122734
2016-01,Jan-16,1.875,-157.575,29.065426
2016-01,Jan-16,1.875,-157.325,28.99084
2016-01,Jan-16,1.875,-157.275,28.984821
2016-01,Jan-16,1.875,-157.225,28.992428
2016-01,Jan-16,1.875,-157.175,28.975155
2016-01,Jan-16,1.875,-157.125,28.919062
2016-01,Jan-16,1.875,-157.075,28.910904
2016-01,Jan-16,1.925,-157.725,29.178669
2016-01,Jan-16,1.925,-157.675,29.197039
2016-01,Jan-16,1.925,-157.625,29.098751
2016-01,Jan-16,1.925,-157.575,29.201193
2016-01,Jan-16,1.925,-157.525,29.164324
2016-01,Jan-16,1.925,-157.475,28.772919
2016-01,Jan-16,1.925,-157.425,28.421669
2016-01,Jan-16,1.925,-157.325,28.758495
2016-01,Jan-16,1.925,-157.275,29.027405
2016-01,Jan-16,1.925,-157.225,28.938263
2016-01,Jan-16,1.925,-157.175,29.035254
2016-01,Jan-16,1.925,-157.125,28.96193
2016-01,Jan-16,1.925,-157.075,29.063934
2016-01,Jan-16,1.975,-157.725,29.128166
2016-01,Jan-16,1.975,-157.675,29.200258
2016-01,Jan-16,1.975,-157.625,29.123543
2016-01,Jan-16,1.975,-157.575,29.17775
2016-01,Jan-16,1.975,-157.525,29.114288
2016-01,Jan-16,1.975,-157.475,28.844446
2016-01,Jan-16,1.975,-157.425,28.565626
2016-01,Jan-16,1.975,-157.275,28.99229
2016-01,Jan-16,1.975,-157.225,28.945097
2016-01,Jan-16,1.975,-157.175,28.969606
2016-01,Jan-16,1.975,-157.125,28.961733
2016-01,Jan-16,1.975,-157.075,29.020002
2016-01,Jan-16,2.025,-157.725,29.127502
2016-01,Jan-16,2.025,-157.675,29.208097
2016-01,Jan-16,2.025,-157.625,29.148378
2016-01,Jan-16,2.025,-157.575,29.159933
2016-01,Jan-16,2.025,-157.525,29.113089
2016-01,Jan-16,2.025,-157.475,28.650002
2016-01,Jan-16,2.025,-157.375,29.035717
2016-01,Jan-16,2.025,-157.325,29.030548
2016-01,Jan-16,2.025,-157.275,28.976032
2016-01,Jan-16,2.025,-157.225,29.039951
2016-01,Jan-16,2.025,-157.175,28.961288
2016-01,Jan-16,2.025,-157.125,29.023216
2016-01,Jan-16,2.025,-157.075,29.04731
2016-01,Jan-16,2.075,-157.725,29.286924
2016-01,Jan-16,2.075,-157.675,29.111628
2016-01,Jan-16,2.075,-157.625,29.162918
2016-01,Jan-16,2.075,-157.575,29.149809
2016-01,Jan-16,2.075,-157.525,29.19305
2016-01,Jan-16,2.075,-157.475,29.067938
2016-01,Jan-16,2.075,-157.425,29.07057
2016-01,Jan-16,2.075,-157.375,29.083334
2016-01,Jan-16,2.075,-157.325,29.129114
2016-01,Jan-16,2.075,-157.275,29.083115
2016-01,Jan-16,2.075,-157.225,29.006947
2016-01,Jan-16,2.075,-157.175,29.053024
2016-01,Jan-16,2.075,-157.125,29.050669
2016-01,Jan-16,2.075,-157.075,29.076366
2016-01,Jan-16,2.125,-157.725,29.066532
2016-01,Jan-16,2.125,-157.675,29.065989
2016-01,Jan-16,2.125,-157.625,29.134935
2016-01,Jan-16,2.125,-157.575,29.151772
2016-01,Jan-16,2.125,-157.525,29.146553
2016-01,Jan-16,2.125,-157.475,29.060223
2016-01,Jan-16,2.125,-157.425,29.105755
2016-01,Jan-16,2.125,-157.375,29.127714
2016-01,Jan-16,2.125,-157.325,29.083664
2016-01,Jan-16,2.125,-157.275,29.065704
2016-01,Jan-16,2.125,-157.225,29.053528
2016-01,Jan-16,2.125,-157.175,28.99734
2016-01,Jan-16,2.125,-157.125,28.982962
2016-01,Jan-16,2.125,-157.075,29.130161
2016-01,Jan-16,2.175,-157.725,29.142315
2016-01,Jan-16,2.175,-157.675,29.188156
2016-01,Jan-16,2.175,-157.625,29.144466
2016-01,Jan-16,2.175,-157.575,29.098614
2016-01,Jan-16,2.175,-157.525,29.165903
2016-01,Jan-16,2.175,-157.475,29.12995
2016-01,Jan-16,2.175,-157.425,29.142445
2016-01,Jan-16,2.175,-157.375,29.106325
2016-01,Jan-16,2.175,-157.325,29.07058
